time_stamp_sec,window_duration_sec,avg_speed_kmh,grade,vehicle_mass,battery_capacity_kwh,battery_energy_spend_kwh,motion_energy_drain_kwh,gravity_energy_drain_kwh,heat_energy_drain_kwh,aux_energy_drain_kwh,regen_energy_gain_kwh,soc_percent,distance_km,remaining_energy_kwh,remaining_range_km,scenario_id,scenario_type
840,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,52.469064106044925,0.36999136948256967,83.46111505055197,12.408151547859989,20,constant
870,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,50.90451995866042,0.36999136948256967,80.97243717319142,12.038160178377417,20,constant
900,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,49.33997581127592,0.36999136948256967,78.4837592958309,11.66816880889485,20,constant
930,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,47.77543166389142,0.36999136948256967,75.99508141847036,11.29817743941228,20,constant
960,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,46.210887516506915,0.36999136948256967,73.50640354110983,10.928186069929712,20,constant
990,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,44.64634336912241,0.36999136948256967,71.01772566374929,10.55819470044714,20,constant
1020,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,43.08179922173791,0.36999136948256967,68.52904778638876,10.188203330964571,20,constant
1050,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,41.51725507435341,0.36999136948256967,66.04036990902823,9.818211961482001,20,constant
1080,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,39.952710926968905,0.36999136948256967,63.551692031667685,9.448220591999432,20,constant
1110,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,38.3881667795844,0.36999136948256967,61.063014154307155,9.078229222516862,20,constant
1140,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,36.8236226321999,0.36999136948256967,58.57433627694662,8.708237853034293,20,constant
1170,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,35.2590784848154,0.36999136948256967,56.08565839958609,8.338246483551723,20,constant
1200,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,33.694534337430895,0.36999136948256967,53.59698052222555,7.968255114069152,20,constant
1230,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,32.12999019004639,0.36999136948256967,51.10830264486502,7.598263744586584,20,constant
1260,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,30.56544604266189,0.36999136948256967,48.61962476750448,7.228272375104014,20,constant
1290,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,29.000901895277387,0.36999136948256967,46.130946890143946,6.858281005621444,20,constant
1320,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,27.436357747892885,0.36999136948256967,43.642269012783416,6.488289636138875,20,constant
1350,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,25.871813600508382,0.36999136948256967,41.15359113542288,6.118298266656304,20,constant
1380,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,24.30726945312388,0.36999136948256967,38.66491325806235,5.748306897173736,20,constant
1410,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,22.742725305739377,0.36999136948256967,36.17623538070181,5.378315527691166,20,constant
1440,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,21.178181158354874,0.36999136948256967,33.687557503341274,5.0083241582085956,20,constant
1470,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,19.613637010970372,0.36999136948256967,31.19887962598074,4.638332788726026,20,constant
1500,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,18.04909286358587,0.36999136948256967,28.710201748620207,4.268341419243456,20,constant
1530,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,16.484548716201367,0.36999136948256967,26.22152387125967,3.8983500497608863,20,constant
1560,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,14.920004568816864,0.36999136948256967,23.732845993899137,3.528358680278317,20,constant
1590,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,13.355460421432362,0.36999136948256967,21.2441681165386,3.158367310795747,20,constant
1620,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,11.79091627404786,0.36999136948256967,18.755490239178066,2.7883759413131775,20,constant
1650,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,10.226372126663357,0.36999136948256967,16.266812361817532,2.418384571830608,20,constant
1680,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,8.661827979278854,0.36999136948256967,13.778134484456997,2.0483932023480382,20,constant
1710,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,7.097283831894352,0.36999136948256967,11.289456607096465,1.6784018328654688,20,constant
1740,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,5.532739684509849,0.36999136948256967,8.80077872973593,1.308410463382899,20,constant
1770,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,3.9681955371253466,0.36999136948256967,6.312100852375394,0.9384190939003292,20,constant
1800,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,2.403651389740844,0.36999136948256967,3.8234229750148603,0.5684277244177596,20,constant
1830,30,44.39896433790836,-2.138045506664792,1676.409419957718,159.06728368904996,2.4886778773605345,0.2476359736417525,0.0,0.378966334577442,1.9020965533317584,0.040020984190418385,0.8391072423563415,0.36999136948256967,1.3347450976543256,0.19843635493518993,20,constant
0,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,64.75964241418909,0.2913305749519801,91.29955573906022,18.853388608150382,21,constant
15,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,63.75894889164353,0.2913305749519801,89.88875619425998,18.562058033198404,21,constant
30,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,62.75825536909797,0.2913305749519801,88.47795664945973,18.270727458246423,21,constant
45,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,61.757561846552406,0.2913305749519801,87.06715710465949,17.979396883294445,21,constant
60,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,60.756868324006845,0.2913305749519801,85.65635755985922,17.68806630834246,21,constant
75,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,59.756174801461285,0.2913305749519801,84.24555801505898,17.396735733390482,21,constant
90,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,58.755481278915724,0.2913305749519801,82.83475847025872,17.1054051584385,21,constant
105,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,57.75478775637016,0.2913305749519801,81.42395892545848,16.814074583486523,21,constant
120,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,56.7540942338246,0.2913305749519801,80.01315938065822,16.52274400853454,21,constant
135,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,55.75340071127904,0.2913305749519801,78.60235983585798,16.231413433582563,21,constant
150,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,54.75270718873348,0.2913305749519801,77.19156029105773,15.94008285863058,21,constant
165,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,53.75201366618792,0.2913305749519801,75.78076074625749,15.648752283678602,21,constant
180,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,52.75132014364236,0.2913305749519801,74.36996120145722,15.357421708726617,21,constant
195,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,51.7506266210968,0.2913305749519801,72.95916165665697,15.06609113377464,21,constant
210,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,50.74993309855124,0.2913305749519801,71.54836211185672,14.774760558822658,21,constant
225,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,49.74923957600568,0.2913305749519801,70.13756256705648,14.48342998387068,21,constant
240,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,48.74854605346012,0.2913305749519801,68.72676302225622,14.192099408918699,21,constant
255,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,47.74785253091456,0.2913305749519801,67.31596347745598,13.90076883396672,21,constant
270,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,46.747159008368996,0.2913305749519801,65.90516393265573,13.60943825901474,21,constant
285,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,45.746465485823435,0.2913305749519801,64.49436438785547,13.318107684062758,21,constant
300,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,44.745771963277875,0.2913305749519801,63.08356484305522,13.026777109110778,21,constant
315,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,43.745078440732314,0.2913305749519801,61.67276529825497,12.735446534158799,21,constant
330,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,42.74438491818675,0.2913305749519801,60.26196575345472,12.444115959206817,21,constant
345,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,41.74369139564119,0.2913305749519801,58.85116620865447,12.152785384254837,21,constant
360,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,40.74299787309563,0.2913305749519801,57.44036666385422,11.861454809302856,21,constant
375,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,39.74230435055007,0.2913305749519801,56.02956711905397,11.570124234350876,21,constant
390,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,38.74161082800451,0.2913305749519801,54.618767574253724,11.278793659398897,21,constant
405,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,37.74091730545895,0.2913305749519801,53.20796802945347,10.987463084446915,21,constant
420,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,36.74022378291339,0.2913305749519801,51.79716848465322,10.696132509494936,21,constant
435,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,35.73953026036783,0.2913305749519801,50.38636893985297,10.404801934542956,21,constant
450,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,34.73883673782227,0.2913305749519801,48.97556939505272,10.113471359590976,21,constant
465,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,33.73814321527671,0.2913305749519801,47.56476985025247,9.822140784638995,21,constant
480,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,32.73744969273115,0.2913305749519801,46.15397030545222,9.530810209687015,21,constant
495,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,31.736756170185586,0.2913305749519801,44.74317076065197,9.239479634735035,21,constant
510,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,30.736062647640026,0.2913305749519801,43.33237121585172,8.948149059783056,21,constant
525,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,29.735369125094465,0.2913305749519801,41.92157167105147,8.656818484831074,21,constant
540,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,28.734675602548904,0.2913305749519801,40.51077212625122,8.365487909879095,21,constant
555,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,27.733982080003344,0.2913305749519801,39.09997258145097,8.074157334927115,21,constant
570,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,26.733288557457783,0.2913305749519801,37.68917303665072,7.782826759975134,21,constant
585,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,25.732595034912222,0.2913305749519801,36.278373491850466,7.491496185023153,21,constant
600,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,24.73190151236666,0.2913305749519801,34.86757394705022,7.200165610071173,21,constant
615,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,23.7312079898211,0.2913305749519801,33.45677440224997,6.908835035119194,21,constant
630,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,22.73051446727554,0.2913305749519801,32.04597485744972,6.617504460167213,21,constant
645,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,21.72982094472998,0.2913305749519801,30.635175312649473,6.326173885215233,21,constant
660,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,20.72912742218442,0.2913305749519801,29.22437576784922,6.034843310263253,21,constant
675,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,19.72843389963886,0.2913305749519801,27.813576223048972,5.743512735311273,21,constant
690,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,18.727740377093298,0.2913305749519801,26.40277667824872,5.452182160359293,21,constant
705,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,17.727046854547737,0.2913305749519801,24.991977133448472,5.160851585407313,21,constant
720,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,16.726353332002176,0.2913305749519801,23.58117758864822,4.869521010455332,21,constant
735,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,15.725659809456616,0.2913305749519801,22.170378043847972,4.578190435503352,21,constant
750,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,14.724966286911055,0.2913305749519801,20.759578499047723,4.286859860551372,21,constant
765,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,13.724272764365494,0.2913305749519801,19.34877895424747,3.9955292855993916,21,constant
780,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,12.723579241819934,0.2913305749519801,17.937979409447223,3.704198710647412,21,constant
795,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,11.722885719274373,0.2913305749519801,16.52717986464697,3.4128681356954313,21,constant
810,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,10.722192196728813,0.2913305749519801,15.11638031984672,3.121537560743451,21,constant
825,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,9.721498674183252,0.2913305749519801,13.705580775046469,2.8302069857914707,21,constant
840,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,8.720805151637691,0.2913305749519801,12.294781230246219,2.53887641083949,21,constant
855,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,7.720111629092131,0.2913305749519801,10.883981685445969,2.24754583588751,21,constant
870,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,6.71941810654657,0.2913305749519801,9.473182140645719,1.9562152609355299,21,constant
885,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,5.718724584001009,0.2913305749519801,8.062382595845468,1.6648846859835496,21,constant
900,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,4.718031061455449,0.2913305749519801,6.651583051045219,1.3735541110315694,21,constant
915,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,3.717337538909888,0.2913305749519801,5.240783506244969,1.0822235360795893,21,constant
930,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,2.7166440163643273,0.2913305749519801,3.8299839614447184,0.790892961127609,21,constant
945,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,1.7159504938187669,0.2913305749519801,2.4191844166444687,0.4995623861756288,21,constant
960,15,69.91933798847523,5.37108028612618,2359.660521730247,140.98218015956206,1.4107995448002497,0.2910648939804877,0.0,0.18581648110924437,0.992284661551631,0.05836649184111342,0.7152569712732064,0.2913305749519801,1.008384871844219,0.2082318112236487,21,constant
0,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,96.48293691295962,0.2617433951322143,192.12462146920242,29.72960478921829,22,constant
15,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,95.63348830242566,0.2617433951322143,190.43313074578464,29.46786139408608,22,constant
30,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,94.7840396918917,0.2617433951322143,188.74164002236685,29.20611799895387,22,constant
45,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,93.93459108135775,0.2617433951322143,187.05014929894904,28.944374603821657,22,constant
60,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,93.0851424708238,0.2617433951322143,185.35865857553125,28.682631208689447,22,constant
75,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,92.23569386028984,0.2617433951322143,183.66716785211344,28.420887813557233,22,constant
90,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,91.38624524975589,0.2617433951322143,181.97567712869565,28.159144418425022,22,constant
105,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,90.53679663922193,0.2617433951322143,180.28418640527784,27.897401023292808,22,constant
120,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,89.68734802868798,0.2617433951322143,178.59269568186002,27.635657628160594,22,constant
135,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,88.83789941815402,0.2617433951322143,176.90120495844224,27.373914233028383,22,constant
150,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,87.98845080762007,0.2617433951322143,175.20971423502442,27.11217083789617,22,constant
165,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,87.13900219708611,0.2617433951322143,173.51822351160664,26.85042744276396,22,constant
180,15,62.81841483173143,9.272399541785056,1256.6849032807638,199.12808172757457,1.6914907234178138,0.10432701294546533,0.0,0.2432367241269181,1.3601928267195107,0.016265840374080364,86.28955358655216,0.2617433951322143,171.82673278818882,26.588684047631745,22,constant
